date_slot,specialization,doctor_name,is_available,patient_to_attend
02-09-2024 13:00,prosthodontist,michael green,FALSE,1000019
02-09-2024 13:30,prosthodontist,michael green,TRUE,
02-09-2024 14:00,prosthodontist,michael green,FALSE,1000100
02-09-2024 14:30,prosthodontist,michael green,TRUE,
02-09-2024 15:00,prosthodontist,michael green,TRUE,
02-09-2024 15:30,prosthodontist,michael green,TRUE,
02-09-2024 16:00,prosthodontist,michael green,FALSE,1000054
02-09-2024 16:30,prosthodontist,michael green,TRUE,
03-09-2024 08:00,prosthodontist,michael green,TRUE,
03-09-2024 08:30,prosthodontist,michael green,FALSE,1000082
03-09-2024 09:00,prosthodontist,michael green,TRUE,
03-09-2024 09:30,prosthodontist,michael green,FALSE,1000073
03-09-2024 10:00,prosthodontist,michael green,TRUE,
03-09-2024 10:30,prosthodontist,michael green,FALSE,1000099
03-09-2024 11:00,prosthodontist,michael green,TRUE,
03-09-2024 11:30,prosthodontist,michael green,TRUE,
03-09-2024 12:00,prosthodontist,michael green,FALSE,1000043
03-09-2024 12:30,prosthodontist,michael green,FALSE,1000043
03-09-2024 13:00,prosthodontist,michael green,TRUE,
03-09-2024 13:30,prosthodontist,michael green,TRUE,
03-09-2024 14:00,prosthodontist,michael green,TRUE,
03-09-2024 14:30,prosthodontist,michael green,TRUE,
03-09-2024 15:00,prosthodontist,michael green,TRUE,
03-09-2024 15:30,prosthodontist,michael green,TRUE,
03-09-2024 16:00,prosthodontist,michael green,FALSE,1000093
03-09-2024 16:30,prosthodontist,michael green,TRUE,
05-08-2024 08:00,pediatric_dentist,sarah wilson,FALSE,1000050
05-08-2024 08:30,pediatric_dentist,sarah wilson,FALSE,1000028
05-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000035
05-08-2024 09:30,pediatric_dentist,sarah wilson,FALSE,1000065
05-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000031
05-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000087
05-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000077
05-08-2024 11:30,pediatric_dentist,sarah wilson,FALSE,1000059
05-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000081
05-08-2024 12:30,pediatric_dentist,sarah wilson,FALSE,1000010
05-08-2024 13:00,pediatric_dentist,sarah wilson,FALSE,1000084
05-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000000
05-08-2024 14:00,pediatric_dentist,sarah wilson,FALSE,1000069
05-08-2024 14:30,pediatric_dentist,sarah wilson,FALSE,1000096
05-08-2024 15:00,pediatric_dentist,sarah wilson,FALSE,1000078
05-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000035
05-08-2024 16:00,pediatric_dentist,sarah wilson,FALSE,1000064
05-08-2024 16:30,pediatric_dentist,sarah wilson,FALSE,1000064
06-08-2024 08:00,pediatric_dentist,sarah wilson,FALSE,1000086
06-08-2024 08:30,pediatric_dentist,sarah wilson,FALSE,1000062
06-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000029
06-08-2024 09:30,pediatric_dentist,sarah wilson,FALSE,1000002
06-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000021
06-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000055
06-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000093
06-08-2024 11:30,pediatric_dentist,sarah wilson,FALSE,1000085
06-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000041
06-08-2024 12:30,pediatric_dentist,sarah wilson,FALSE,1000093
06-08-2024 13:00,pediatric_dentist,sarah wilson,FALSE,1000085
06-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000063
06-08-2024 14:00,pediatric_dentist,sarah wilson,FALSE,1000032
06-08-2024 14:30,pediatric_dentist,sarah wilson,FALSE,1000039
06-08-2024 15:00,pediatric_dentist,sarah wilson,FALSE,1000056
06-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000050
06-08-2024 16:00,pediatric_dentist,sarah wilson,FALSE,1000011
06-08-2024 16:30,pediatric_dentist,sarah wilson,FALSE,1000003
07-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 08:30,pediatric_dentist,sarah wilson,FALSE,1000096
07-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000024
07-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000019
07-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000001
07-08-2024 11:30,pediatric_dentist,sarah wilson,FALSE,1000035
07-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000097
07-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 15:00,pediatric_dentist,sarah wilson,FALSE,1000077
07-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000055
07-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
07-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 08:00,pediatric_dentist,sarah wilson,FALSE,1000019
08-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000018
08-08-2024 09:30,pediatric_dentist,sarah wilson,FALSE,1000028
08-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000064
08-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 11:30,pediatric_dentist,sarah wilson,FALSE,1000005
08-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 14:30,pediatric_dentist,sarah wilson,FALSE,1000059
08-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
08-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000058
08-08-2024 16:00,pediatric_dentist,sarah wilson,FALSE,1000094
08-08-2024 16:30,pediatric_dentist,sarah wilson,FALSE,1000004
09-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 08:30,pediatric_dentist,sarah wilson,FALSE,1000034
09-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000022
09-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000049
09-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000100
09-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000097
09-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000001
09-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
09-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
10-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
10-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
10-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
10-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000080
10-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
10-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
10-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
10-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000075
12-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000017
12-08-2024 12:30,pediatric_dentist,sarah wilson,FALSE,1000003
12-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000042
12-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 14:30,pediatric_dentist,sarah wilson,FALSE,1000078
12-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
12-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 08:00,pediatric_dentist,sarah wilson,FALSE,1000074
13-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000014
13-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000071
13-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 13:00,pediatric_dentist,sarah wilson,FALSE,1000025
13-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000074
13-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
13-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 08:30,pediatric_dentist,sarah wilson,FALSE,1000026
14-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000097
14-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000045
14-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000011
14-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
14-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 09:30,pediatric_dentist,sarah wilson,FALSE,1000071
15-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000067
15-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 14:30,pediatric_dentist,sarah wilson,FALSE,1000006
15-08-2024 15:00,pediatric_dentist,sarah wilson,FALSE,1000078
15-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
15-08-2024 16:00,pediatric_dentist,sarah wilson,FALSE,1000083
15-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 09:30,pediatric_dentist,sarah wilson,FALSE,1000004
16-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000048
16-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000061
16-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 14:00,pediatric_dentist,sarah wilson,FALSE,1000046
16-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
16-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
17-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
17-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
17-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000017
17-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
17-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
17-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
17-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
17-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000066
19-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 13:00,pediatric_dentist,sarah wilson,FALSE,1000073
19-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 14:30,pediatric_dentist,sarah wilson,FALSE,1000028
19-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
19-08-2024 16:00,pediatric_dentist,sarah wilson,FALSE,1000090
19-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 12:30,pediatric_dentist,sarah wilson,FALSE,1000042
20-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 14:00,pediatric_dentist,sarah wilson,FALSE,1000067
20-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000023
20-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
20-08-2024 16:30,pediatric_dentist,sarah wilson,FALSE,1000085
21-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 08:30,pediatric_dentist,sarah wilson,FALSE,1000037
21-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 09:30,pediatric_dentist,sarah wilson,FALSE,1000026
21-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000052
21-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 11:30,pediatric_dentist,sarah wilson,FALSE,1000023
21-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000005
21-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 15:00,pediatric_dentist,sarah wilson,FALSE,1000036
21-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000078
21-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
21-08-2024 16:30,pediatric_dentist,sarah wilson,FALSE,1000075
22-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 09:30,pediatric_dentist,sarah wilson,FALSE,1000071
22-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000095
22-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000007
22-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 12:30,pediatric_dentist,sarah wilson,FALSE,1000017
22-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000081
22-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 15:00,pediatric_dentist,sarah wilson,FALSE,1000068
22-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
22-08-2024 16:30,pediatric_dentist,sarah wilson,FALSE,1000079
23-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000008
23-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 11:30,pediatric_dentist,sarah wilson,FALSE,1000041
23-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000032
23-08-2024 14:00,pediatric_dentist,sarah wilson,FALSE,1000013
23-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000066
23-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
23-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
24-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000011
24-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
24-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
24-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000048
24-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000004
24-08-2024 11:30,pediatric_dentist,sarah wilson,FALSE,1000013
24-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
24-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 08:30,pediatric_dentist,sarah wilson,FALSE,1000071
26-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 10:30,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000007
26-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000052
26-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
26-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000050
26-08-2024 16:00,pediatric_dentist,sarah wilson,FALSE,1000067
26-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 08:00,pediatric_dentist,sarah wilson,FALSE,1000023
27-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 09:30,pediatric_dentist,sarah wilson,FALSE,1000080
27-08-2024 10:00,pediatric_dentist,sarah wilson,FALSE,1000036
27-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000034
27-08-2024 11:00,pediatric_dentist,sarah wilson,FALSE,1000051
27-08-2024 11:30,pediatric_dentist,sarah wilson,FALSE,1000020
27-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
27-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000029
28-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000070
28-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 12:30,pediatric_dentist,sarah wilson,FALSE,1000006
28-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 13:30,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 14:00,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 15:30,pediatric_dentist,sarah wilson,FALSE,1000076
28-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
28-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000013
29-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 12:00,pediatric_dentist,sarah wilson,FALSE,1000053
29-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000059
29-08-2024 14:00,pediatric_dentist,sarah wilson,FALSE,1000090
29-08-2024 14:30,pediatric_dentist,sarah wilson,FALSE,1000075
29-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
29-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 08:00,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 08:30,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 09:00,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 10:30,pediatric_dentist,sarah wilson,FALSE,1000033
30-08-2024 11:00,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 11:30,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 12:00,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 12:30,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 13:00,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 13:30,pediatric_dentist,sarah wilson,FALSE,1000058
30-08-2024 14:00,pediatric_dentist,sarah wilson,FALSE,1000000
30-08-2024 14:30,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 15:00,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 15:30,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 16:00,pediatric_dentist,sarah wilson,TRUE,
30-08-2024 16:30,pediatric_dentist,sarah wilson,TRUE,
31-08-2024 09:00,pediatric_dentist,sarah wilson,FALSE,1000000
31-08-2024 09:30,pediatric_dentist,sarah wilson,TRUE,
31-08-2024 10:00,pediatric_dentist,sarah wilson,TRUE,
